respuesta_id,sede,rol,puntaje_csat,comentario
SUR-00001,Cuenca,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01341,Manta,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01342,Manta,Paciente,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01343,Guayaquil,Medico,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01344,Manta,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01345,Quito,Admision,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01346,Quito,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01347,Quito,Admision,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01348,Quito,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01349,Guayaquil,Paciente,1,Respuesta sintetica reproducible; sin datos personales.
SUR-01350,Ambato,Enfermeria,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01351,Cuenca,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01352,Cuenca,Medico,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01353,Quito,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01354,Guayaquil,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01355,Guayaquil,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01356,Quito,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01357,Ambato,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01358,Quito,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01359,Quito,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01360,Guayaquil,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01361,Guayaquil,Farmacia,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01362,Manta,Medico,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01363,Quito,Enfermeria,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01364,Cuenca,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01365,Guayaquil,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01366,Quito,Medico,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01367,Quito,Enfermeria,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01368,Ambato,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01369,Ambato,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01370,Ambato,Admision,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01371,Cuenca,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01372,Guayaquil,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01373,Quito,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01374,Guayaquil,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01375,Quito,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01376,Guayaquil,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01377,Ambato,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01378,Guayaquil,Enfermeria,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01379,Quito,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01380,Manta,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01381,Manta,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01382,Guayaquil,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01383,Guayaquil,Medico,1,Respuesta sintetica reproducible; sin datos personales.
SUR-01384,Guayaquil,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01385,Quito,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01386,Guayaquil,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01387,Guayaquil,Paciente,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01388,Quito,Medico,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01389,Cuenca,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01390,Manta,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01391,Quito,Farmacia,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01392,Quito,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01393,Guayaquil,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01394,Guayaquil,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01395,Manta,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01396,Ambato,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01397,Quito,Admision,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01398,Manta,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01399,Cuenca,Enfermeria,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01400,Guayaquil,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01401,Quito,Medico,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01402,Quito,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01403,Quito,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01404,Ambato,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01405,Guayaquil,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01406,Cuenca,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01407,Quito,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01408,Quito,Admision,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01409,Guayaquil,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01410,Ambato,Farmacia,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01411,Quito,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01412,Guayaquil,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01413,Guayaquil,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01414,Quito,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01415,Quito,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01416,Guayaquil,Enfermeria,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01417,Ambato,Medico,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01418,Quito,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01419,Quito,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01420,Ambato,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01421,Quito,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01422,Cuenca,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01423,Quito,Admision,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01424,Manta,Admision,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01425,Quito,Medico,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01426,Manta,Farmacia,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01427,Guayaquil,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01428,Guayaquil,Medico,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01429,Quito,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01430,Cuenca,Paciente,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01431,Quito,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01432,Quito,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01433,Cuenca,Paciente,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01434,Quito,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01435,Manta,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01436,Guayaquil,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01437,Quito,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01438,Manta,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01439,Guayaquil,Medico,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01440,Quito,Farmacia,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01441,Quito,Enfermeria,1,Respuesta sintetica reproducible; sin datos personales.
SUR-01442,Cuenca,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01443,Ambato,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01444,Quito,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01445,Ambato,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01446,Quito,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01447,Guayaquil,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01448,Guayaquil,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01449,Cuenca,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01450,Cuenca,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01451,Quito,Enfermeria,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01452,Ambato,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01453,Cuenca,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01454,Cuenca,Medico,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01455,Ambato,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01456,Cuenca,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01457,Guayaquil,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01458,Cuenca,Enfermeria,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01459,Cuenca,Farmacia,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01460,Manta,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01461,Ambato,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01462,Quito,Admision,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01463,Guayaquil,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01464,Cuenca,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01465,Cuenca,Farmacia,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01466,Ambato,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01467,Quito,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01468,Quito,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01469,Guayaquil,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01470,Cuenca,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01471,Guayaquil,Enfermeria,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01472,Quito,Medico,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01473,Guayaquil,Medico,1,Respuesta sintetica reproducible; sin datos personales.
SUR-01474,Ambato,Farmacia,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01475,Quito,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01476,Ambato,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01477,Ambato,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01478,Quito,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01479,Cuenca,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01480,Manta,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01481,Cuenca,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01482,Quito,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01483,Cuenca,Enfermeria,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01484,Ambato,Paciente,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01485,Guayaquil,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01486,Guayaquil,Medico,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01487,Cuenca,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01488,Quito,Paciente,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01489,Guayaquil,Medico,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01490,Quito,Admision,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01491,Quito,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01492,Ambato,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01493,Manta,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01494,Guayaquil,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01495,Quito,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01496,Manta,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01497,Guayaquil,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01498,Guayaquil,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01499,Guayaquil,Admision,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01500,Quito,Paciente,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01501,Quito,Paciente,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01502,Quito,Paciente,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01503,Quito,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01504,Cuenca,Medico,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01505,Guayaquil,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01506,Cuenca,Farmacia,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01507,Quito,Paciente,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01508,Manta,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01509,Quito,Admision,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01510,Cuenca,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01511,Cuenca,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01512,Quito,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01513,Guayaquil,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01514,Cuenca,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01515,Guayaquil,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01516,Quito,Medico,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01517,Ambato,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01518,Cuenca,Enfermeria,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01519,Quito,Medico,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01520,Manta,Farmacia,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01521,Cuenca,Farmacia,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01522,Guayaquil,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01523,Quito,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01524,Guayaquil,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01525,Guayaquil,Medico,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01526,Guayaquil,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01527,Guayaquil,Medico,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01528,Manta,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01529,Guayaquil,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01530,Guayaquil,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01531,Guayaquil,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01532,Cuenca,Enfermeria,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01533,Quito,Medico,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01534,Cuenca,Admision,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01535,Cuenca,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01536,Guayaquil,Admision,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01537,Manta,Admision,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01538,Guayaquil,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01539,Cuenca,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01540,Guayaquil,Paciente,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01541,Cuenca,Medico,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01542,Cuenca,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01543,Quito,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01544,Guayaquil,Paciente,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01545,Cuenca,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01546,Guayaquil,Paciente,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01547,Manta,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01548,Cuenca,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01549,Manta,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01550,Guayaquil,Enfermeria,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01551,Quito,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01552,Guayaquil,Paciente,1,Respuesta sintetica reproducible; sin datos personales.
SUR-01553,Guayaquil,Farmacia,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01554,Quito,Medico,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01555,Cuenca,Medico,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01556,Quito,Farmacia,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01557,Quito,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01558,Ambato,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01559,Cuenca,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01560,Ambato,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01561,Quito,Enfermeria,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01562,Cuenca,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01563,Cuenca,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01564,Manta,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01565,Quito,Admision,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01566,Ambato,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01567,Quito,Admision,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01568,Guayaquil,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01569,Cuenca,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01570,Guayaquil,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01571,Manta,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01572,Guayaquil,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01573,Guayaquil,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01574,Quito,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01575,Guayaquil,Admision,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01576,Manta,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01577,Manta,Enfermeria,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01578,Guayaquil,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01579,Ambato,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01580,Manta,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01581,Quito,Medico,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01582,Guayaquil,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01583,Quito,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01584,Guayaquil,Paciente,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01585,Quito,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01586,Cuenca,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01587,Quito,Farmacia,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01588,Cuenca,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01589,Cuenca,Enfermeria,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01590,Guayaquil,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01591,Quito,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01592,Quito,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01593,Ambato,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01594,Quito,Paciente,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01595,Guayaquil,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01596,Cuenca,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01597,Ambato,Paciente,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01598,Ambato,Paciente,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01599,Quito,Medico,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01600,Guayaquil,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01601,Quito,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01602,Quito,Paciente,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01603,Guayaquil,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01604,Quito,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01605,Cuenca,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01606,Cuenca,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01607,Ambato,Paciente,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01608,Guayaquil,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01609,Manta,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01610,Quito,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01611,Cuenca,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01612,Manta,Farmacia,1,Respuesta sintetica reproducible; sin datos personales.
SUR-01613,Manta,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01614,Guayaquil,Admision,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01615,Quito,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01616,Cuenca,Enfermeria,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01617,Guayaquil,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01618,Quito,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01619,Guayaquil,Paciente,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01620,Quito,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01621,Cuenca,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01622,Quito,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01623,Cuenca,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01624,Ambato,Enfermeria,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01625,Guayaquil,Paciente,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01626,Ambato,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01627,Quito,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01628,Manta,Admision,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01629,Quito,Medico,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01630,Ambato,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01631,Ambato,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01632,Ambato,Paciente,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01633,Ambato,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01634,Cuenca,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01635,Ambato,Farmacia,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01636,Cuenca,Admision,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01637,Manta,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01638,Quito,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01639,Manta,Farmacia,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01640,Quito,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01641,Cuenca,Enfermeria,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01642,Quito,Admision,2,Respuesta sintetica reproducible; sin datos personales.
SUR-01643,Ambato,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01644,Quito,Admision,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01645,Quito,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01646,Ambato,Admision,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01647,Cuenca,Enfermeria,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01648,Quito,Paciente,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01649,Cuenca,Paciente,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01650,Guayaquil,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01651,Manta,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01652,Ambato,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01653,Manta,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01654,Manta,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01655,Quito,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01656,Quito,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01657,Quito,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01658,Ambato,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01659,Guayaquil,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01660,Quito,Enfermeria,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01661,Quito,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01662,Guayaquil,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01663,Guayaquil,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01664,Quito,Paciente,5,Respuesta sintetica reproducible; sin datos personales.
SUR-01665,Manta,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01666,Quito,Farmacia,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01667,Guayaquil,Farmacia,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01668,Guayaquil,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01669,Guayaquil,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01670,Ambato,Admision,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01671,Cuenca,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01672,Quito,Admision,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01673,Manta,Enfermeria,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01674,Manta,Paciente,4,Respuesta sintetica reproducible; sin datos personales.
SUR-01675,Quito,Medico,3,Respuesta sintetica reproducible; sin datos personales.
SUR-01676,Manta,Paciente,3,Respuesta sintetica reproducible; sin datos personales.
