evento_id,timestamp,sede,medico_id,tiempo_segundos,completada
EVT-004339,2025-11-20T13:29:00,Manta,MED-MAN-06,8.56,1
EVT-004340,2025-03-01T07:32:00,Guayaquil,MED-GUA-07,6.35,1
EVT-004343,2025-02-23T15:36:00,Quito,MED-QUI-08,4.43,1
EVT-004347,2025-09-05T10:45:00,Manta,MED-MAN-09,13.59,0
EVT-004348,2025-07-10T10:12:00,Manta,MED-MAN-10,13.61,1
EVT-004349,2025-01-18T11:33:00,Quito,MED-QUI-11,12.0,1
EVT-004353,2025-08-04T08:27:00,Ambato,MED-AMB-12,6.82,1
EVT-004355,2025-01-31T13:28:00,Quito,MED-QUI-01,6.77,1
EVT-004357,2025-09-27T11:36:00,Quito,MED-QUI-02,10.97,1
EVT-004358,2025-07-18T10:46:00,Quito,MED-QUI-03,11.22,0
EVT-004360,2025-08-07T07:37:00,Guayaquil,MED-GUA-04,4.71,1
EVT-004366,2025-10-02T09:41:00,Cuenca,MED-CUE-05,4.03,1
EVT-004370,2025-12-03T12:24:00,Quito,MED-QUI-06,11.23,0
EVT-004372,2025-06-13T12:02:00,Guayaquil,MED-GUA-07,10.57,1
EVT-004373,2025-10-17T07:25:00,Quito,MED-QUI-08,3.85,1
EVT-004376,2025-05-12T11:16:00,Manta,MED-MAN-09,14.08,1
EVT-004377,2025-12-18T17:37:00,Guayaquil,MED-GUA-10,4.81,1
EVT-004381,2025-10-24T16:57:00,Quito,MED-QUI-11,4.12,0
EVT-004386,2025-09-19T15:15:00,Manta,MED-MAN-12,6.7,1
EVT-004387,2025-08-01T09:24:00,Manta,MED-MAN-01,9.37,1
EVT-004388,2025-12-31T18:34:00,Ambato,MED-AMB-02,7.62,1
EVT-004396,2025-01-15T14:57:00,Ambato,MED-AMB-03,3.97,1
EVT-004402,2025-06-01T08:48:00,Cuenca,MED-CUE-04,4.34,1
EVT-004406,2025-04-21T07:50:00,Guayaquil,MED-GUA-05,5.66,1
EVT-004411,2025-03-24T18:56:00,Quito,MED-QUI-06,6.37,1
EVT-004413,2025-07-03T11:58:00,Cuenca,MED-CUE-07,11.04,1
EVT-004419,2025-01-28T17:26:00,Guayaquil,MED-GUA-08,5.63,1
EVT-004421,2025-02-08T16:40:00,Guayaquil,MED-GUA-09,8.14,1
EVT-004422,2025-09-20T15:00:00,Quito,MED-QUI-10,7.36,1
EVT-004423,2025-06-01T13:42:00,Guayaquil,MED-GUA-11,4.97,1
EVT-004429,2025-01-21T17:12:00,Quito,MED-QUI-12,5.75,0
EVT-004430,2025-10-13T13:32:00,Guayaquil,MED-GUA-01,4.97,1
EVT-004432,2025-11-04T10:10:00,Quito,MED-QUI-02,10.21,1
EVT-004433,2025-11-11T08:28:00,Quito,MED-QUI-03,8.09,1
EVT-004435,2025-05-29T14:25:00,Quito,MED-QUI-04,6.16,1
EVT-004437,2025-10-26T18:11:00,Cuenca,MED-CUE-05,6.17,1
EVT-004439,2025-06-27T14:38:00,Manta,MED-MAN-06,7.77,1
EVT-004442,2025-04-13T17:41:00,Ambato,MED-AMB-07,6.31,1
EVT-004445,2025-05-24T15:47:00,Guayaquil,MED-GUA-08,6.06,1
EVT-004446,2025-03-22T15:02:00,Ambato,MED-AMB-09,5.4,1
EVT-004449,2025-03-18T17:16:00,Guayaquil,MED-GUA-10,7.53,1
EVT-004450,2025-04-24T08:29:00,Ambato,MED-AMB-11,3.03,1
EVT-004452,2025-05-10T14:56:00,Quito,MED-QUI-12,7.04,1
EVT-004455,2025-08-14T11:34:00,Quito,MED-QUI-01,12.15,1
EVT-004459,2025-08-31T11:56:00,Ambato,MED-AMB-02,12.8,1
EVT-004462,2025-11-22T09:26:00,Quito,MED-QUI-03,5.33,1
EVT-004465,2025-11-19T12:25:00,Cuenca,MED-CUE-04,11.83,1
EVT-004467,2025-03-06T16:47:00,Guayaquil,MED-GUA-05,7.06,1
EVT-004469,2025-08-28T15:03:00,Ambato,MED-AMB-06,6.64,1
EVT-004470,2025-03-07T17:40:00,Guayaquil,MED-GUA-07,4.58,1
EVT-004474,2025-01-20T09:44:00,Manta,MED-MAN-08,6.3,1
EVT-004480,2025-01-25T07:36:00,Quito,MED-QUI-09,4.85,1
EVT-004484,2025-10-28T13:39:00,Quito,MED-QUI-10,4.05,1
EVT-004485,2025-04-08T15:07:00,Quito,MED-QUI-11,4.82,1
EVT-004490,2025-07-17T15:08:00,Guayaquil,MED-GUA-12,3.51,1
EVT-004493,2025-07-22T09:03:00,Quito,MED-QUI-01,8.03,0
EVT-004494,2025-03-22T08:51:00,Manta,MED-MAN-02,6.56,1
EVT-004502,2025-03-02T16:34:00,Quito,MED-QUI-03,5.87,0
EVT-004505,2025-09-08T13:15:00,Quito,MED-QUI-04,5.55,1
EVT-004509,2025-09-02T11:17:00,Quito,MED-QUI-05,10.3,1
EVT-004511,2025-06-04T08:20:00,Cuenca,MED-CUE-06,8.3,1
EVT-004512,2025-10-20T09:39:00,Quito,MED-QUI-07,5.37,1
EVT-004518,2025-12-30T12:47:00,Manta,MED-MAN-08,12.61,1
EVT-004522,2025-01-15T15:50:00,Manta,MED-MAN-09,7.8,0
EVT-004526,2025-03-01T13:40:00,Quito,MED-QUI-10,6.22,1
EVT-004531,2025-12-19T15:18:00,Guayaquil,MED-GUA-11,5.77,1
EVT-004532,2025-04-17T15:01:00,Manta,MED-MAN-12,5.93,1
EVT-004533,2025-09-05T08:54:00,Quito,MED-QUI-01,7.31,1
EVT-004536,2025-01-12T14:42:00,Manta,MED-MAN-02,6.88,1
EVT-004541,2025-08-31T13:12:00,Cuenca,MED-CUE-03,6.75,0
EVT-004545,2025-09-05T17:58:00,Quito,MED-QUI-04,6.46,1
EVT-004546,2025-10-29T14:26:00,Quito,MED-QUI-05,7.81,1
EVT-004547,2025-11-18T12:16:00,Guayaquil,MED-GUA-06,9.48,1
EVT-004552,2025-12-04T15:20:00,Quito,MED-QUI-07,7.27,1
EVT-004554,2025-10-06T08:51:00,Quito,MED-QUI-08,2.65,1
EVT-004555,2025-07-17T15:02:00,Quito,MED-QUI-09,3.49,1
EVT-004560,2025-11-02T11:27:00,Guayaquil,MED-GUA-10,12.18,1
EVT-004571,2025-05-16T08:54:00,Ambato,MED-AMB-11,4.62,1
EVT-004573,2025-12-29T15:45:00,Guayaquil,MED-GUA-12,3.9,1
EVT-004574,2025-04-27T15:39:00,Guayaquil,MED-GUA-01,8.21,1
EVT-004578,2025-12-30T08:23:00,Quito,MED-QUI-02,4.54,1
EVT-004581,2025-09-24T17:16:00,Cuenca,MED-CUE-03,3.84,1
EVT-004582,2025-02-04T13:26:00,Cuenca,MED-CUE-04,5.3,1
EVT-004584,2025-11-23T15:10:00,Quito,MED-QUI-05,6.98,1
EVT-004585,2025-04-11T07:53:00,Quito,MED-QUI-06,5.02,1
EVT-004588,2025-04-13T08:46:00,Quito,MED-QUI-07,5.23,1
EVT-004596,2025-02-01T09:36:00,Guayaquil,MED-GUA-08,5.74,1
EVT-004602,2025-06-25T12:18:00,Quito,MED-QUI-09,10.48,1
EVT-004603,2025-02-06T17:17:00,Cuenca,MED-CUE-10,5.11,1
EVT-004612,2025-03-11T18:19:00,Ambato,MED-AMB-11,5.45,1
EVT-004617,2025-12-19T15:43:00,Guayaquil,MED-GUA-12,6.83,1
EVT-004619,2025-05-19T07:54:00,Quito,MED-QUI-01,5.58,1
EVT-004620,2025-10-08T10:18:00,Quito,MED-QUI-02,10.17,1
EVT-004629,2025-08-30T07:17:00,Quito,MED-QUI-03,6.22,1
EVT-004631,2025-12-05T18:06:00,Ambato,MED-AMB-04,6.34,1
EVT-004632,2025-09-30T14:42:00,Guayaquil,MED-GUA-05,4.41,1
EVT-004635,2025-10-15T08:16:00,Quito,MED-QUI-06,2.66,0
EVT-004639,2025-01-17T15:05:00,Cuenca,MED-CUE-07,5.98,1
EVT-004643,2025-01-06T16:14:00,Guayaquil,MED-GUA-08,2.06,1
EVT-004648,2025-07-11T15:03:00,Cuenca,MED-CUE-09,5.63,1
EVT-004655,2025-05-30T08:42:00,Quito,MED-QUI-10,7.18,1
EVT-004657,2025-12-28T08:39:00,Cuenca,MED-CUE-11,7.94,1
EVT-004659,2025-06-26T09:51:00,Cuenca,MED-CUE-12,6.84,1
EVT-004662,2025-12-29T16:55:00,Quito,MED-QUI-01,6.82,1
EVT-004663,2025-01-11T18:17:00,Guayaquil,MED-GUA-02,7.5,1
EVT-004665,2025-01-31T09:30:00,Quito,MED-QUI-03,5.91,1
EVT-004666,2025-12-25T15:56:00,Cuenca,MED-CUE-04,4.21,1
EVT-004668,2025-01-24T07:17:00,Quito,MED-QUI-05,6.45,1
EVT-004671,2025-05-20T07:58:00,Quito,MED-QUI-06,7.09,1
EVT-004680,2025-02-25T18:45:00,Ambato,MED-AMB-07,5.22,0
EVT-004681,2025-09-25T09:47:00,Ambato,MED-AMB-08,5.35,1
EVT-004683,2025-05-05T11:38:00,Ambato,MED-AMB-09,10.52,1
EVT-004684,2025-08-11T12:53:00,Guayaquil,MED-GUA-10,11.11,1
EVT-004687,2025-12-21T10:29:00,Manta,MED-MAN-11,12.08,1
EVT-004690,2025-12-28T11:39:00,Quito,MED-QUI-12,11.61,0
EVT-004694,2025-03-06T09:16:00,Manta,MED-MAN-01,7.58,1
EVT-004697,2025-02-04T16:14:00,Quito,MED-QUI-02,5.18,1
EVT-004705,2025-11-24T09:35:00,Ambato,MED-AMB-03,6.91,1
EVT-004707,2025-04-28T08:13:00,Guayaquil,MED-GUA-04,4.75,1
EVT-004715,2025-09-10T17:40:00,Cuenca,MED-CUE-05,5.24,1
EVT-004717,2025-08-22T13:22:00,Guayaquil,MED-GUA-06,6.33,1
EVT-004719,2025-11-24T08:43:00,Quito,MED-QUI-07,4.38,1
EVT-004727,2025-12-24T14:18:00,Manta,MED-MAN-08,8.98,0
EVT-004730,2025-02-08T12:43:00,Cuenca,MED-CUE-09,12.78,1
EVT-004735,2025-12-15T18:52:00,Guayaquil,MED-GUA-10,6.59,1
EVT-004736,2025-11-21T13:06:00,Cuenca,MED-CUE-11,6.95,1
EVT-004739,2025-06-02T07:36:00,Cuenca,MED-CUE-12,5.8,1
EVT-004744,2025-05-27T09:09:00,Ambato,MED-AMB-01,3.18,1
EVT-004748,2025-06-11T11:00:00,Guayaquil,MED-GUA-02,10.4,1
EVT-004749,2025-04-01T16:49:00,Quito,MED-QUI-03,4.91,1
EVT-004751,2025-12-02T14:44:00,Ambato,MED-AMB-04,4.63,1
EVT-004756,2025-09-13T13:36:00,Cuenca,MED-CUE-05,7.02,1
EVT-004758,2025-07-12T10:30:00,Manta,MED-MAN-06,13.63,1
EVT-004759,2025-11-02T15:38:00,Cuenca,MED-CUE-07,7.08,1
EVT-004761,2025-04-20T13:34:00,Ambato,MED-AMB-08,5.18,1
EVT-004764,2025-05-10T18:49:00,Ambato,MED-AMB-09,7.1,1
EVT-004772,2025-06-01T09:53:00,Quito,MED-QUI-10,7.06,1
EVT-004774,2025-10-11T07:14:00,Quito,MED-QUI-11,6.31,1
EVT-004777,2025-06-27T18:24:00,Ambato,MED-AMB-12,9.25,1
EVT-004779,2025-05-08T18:43:00,Guayaquil,MED-GUA-01,3.18,1
EVT-004780,2025-06-02T18:07:00,Cuenca,MED-CUE-02,6.97,1
EVT-004781,2025-08-27T12:45:00,Quito,MED-QUI-03,7.77,1
EVT-004786,2025-03-01T17:22:00,Quito,MED-QUI-04,4.33,1
EVT-004787,2025-10-05T09:34:00,Guayaquil,MED-GUA-05,2.61,1
EVT-004791,2025-09-30T09:17:00,Guayaquil,MED-GUA-06,6.63,1
EVT-004796,2025-10-31T13:42:00,Cuenca,MED-CUE-07,9.31,1
EVT-004797,2025-03-17T11:37:00,Ambato,MED-AMB-08,11.03,1
EVT-004799,2025-12-26T11:33:00,Cuenca,MED-CUE-09,10.87,1
EVT-004800,2025-01-07T15:36:00,Quito,MED-QUI-10,4.71,1
EVT-004801,2025-09-11T07:42:00,Quito,MED-QUI-11,5.14,1
EVT-004804,2025-07-14T17:43:00,Cuenca,MED-CUE-12,5.18,1
EVT-004805,2025-11-26T16:02:00,Ambato,MED-AMB-01,4.26,1
EVT-004808,2025-04-21T13:53:00,Ambato,MED-AMB-02,6.43,1
EVT-004810,2025-06-16T17:51:00,Cuenca,MED-CUE-03,3.77,0
EVT-004816,2025-10-30T15:10:00,Guayaquil,MED-GUA-04,8.87,1
EVT-004819,2025-05-12T09:34:00,Quito,MED-QUI-05,4.86,1
EVT-004822,2025-08-20T18:30:00,Guayaquil,MED-GUA-06,5.62,1
EVT-004824,2025-10-16T13:52:00,Quito,MED-QUI-07,3.78,1
EVT-004829,2025-09-05T13:07:00,Quito,MED-QUI-08,3.45,1
EVT-004837,2025-12-01T11:24:00,Quito,MED-QUI-09,11.06,1
EVT-004855,2025-08-08T13:31:00,Quito,MED-QUI-10,5.61,1
EVT-004858,2025-04-12T12:31:00,Quito,MED-QUI-11,12.75,1
EVT-004865,2025-04-14T08:30:00,Quito,MED-QUI-12,3.28,1
EVT-004870,2025-05-07T08:02:00,Ambato,MED-AMB-01,6.6,1
EVT-004872,2025-02-09T13:22:00,Cuenca,MED-CUE-02,7.96,1
EVT-004876,2025-02-22T15:16:00,Cuenca,MED-CUE-03,7.21,1
EVT-004877,2025-09-11T09:00:00,Ambato,MED-AMB-04,4.87,1
EVT-004878,2025-02-27T08:12:00,Cuenca,MED-CUE-05,5.28,1
EVT-004882,2025-02-26T10:29:00,Guayaquil,MED-GUA-06,11.15,0
EVT-004895,2025-08-15T07:01:00,Ambato,MED-AMB-07,5.47,1
EVT-004900,2025-04-14T15:32:00,Ambato,MED-AMB-08,5.53,1
EVT-004902,2025-07-21T18:32:00,Quito,MED-QUI-09,8.94,1
EVT-004903,2025-06-07T09:08:00,Quito,MED-QUI-10,6.95,1
EVT-004905,2025-04-18T07:45:00,Guayaquil,MED-GUA-11,4.35,1
EVT-004907,2025-02-13T08:29:00,Guayaquil,MED-GUA-12,6.58,1
EVT-004911,2025-11-20T08:33:00,Quito,MED-QUI-01,6.4,1
EVT-004913,2025-10-20T08:18:00,Manta,MED-MAN-02,8.1,1
EVT-004914,2025-05-05T11:28:00,Guayaquil,MED-GUA-03,11.31,1
EVT-004916,2025-04-22T07:02:00,Guayaquil,MED-GUA-04,6.76,1
EVT-004917,2025-03-03T10:46:00,Quito,MED-QUI-05,10.73,1
EVT-004918,2025-01-12T14:03:00,Cuenca,MED-CUE-06,5.02,1
EVT-004925,2025-09-29T17:40:00,Quito,MED-QUI-07,3.85,1
EVT-004932,2025-12-06T12:01:00,Cuenca,MED-CUE-08,11.4,1
EVT-004938,2025-12-26T13:10:00,Quito,MED-QUI-09,6.17,1
EVT-004943,2025-06-01T18:48:00,Ambato,MED-AMB-10,8.13,1
EVT-004945,2025-09-23T09:59:00,Guayaquil,MED-GUA-11,6.31,1
EVT-004962,2025-12-30T08:13:00,Quito,MED-QUI-12,5.55,0
EVT-004964,2025-04-19T18:18:00,Cuenca,MED-CUE-01,6.02,0
EVT-004965,2025-04-14T12:51:00,Manta,MED-MAN-02,13.18,1
EVT-004966,2025-05-31T11:44:00,Cuenca,MED-CUE-03,6.75,1
EVT-004970,2025-12-08T12:21:00,Quito,MED-QUI-04,11.1,1
EVT-004976,2025-12-27T09:56:00,Guayaquil,MED-GUA-05,6.87,0
EVT-004980,2025-12-26T08:33:00,Manta,MED-MAN-06,6.36,1
EVT-004981,2025-12-01T14:22:00,Quito,MED-QUI-07,5.19,1
EVT-004984,2025-09-08T17:43:00,Guayaquil,MED-GUA-08,6.66,1
EVT-004986,2025-08-26T16:38:00,Manta,MED-MAN-09,6.85,1
EVT-004987,2025-04-04T11:30:00,Manta,MED-MAN-10,14.22,1
EVT-004991,2025-11-05T09:26:00,Guayaquil,MED-GUA-11,4.41,1
EVT-004998,2025-06-29T08:39:00,Cuenca,MED-CUE-12,6.69,1
EVT-005001,2025-07-03T13:53:00,Ambato,MED-AMB-01,6.36,1
EVT-005003,2025-09-14T10:53:00,Quito,MED-QUI-02,9.61,1
EVT-005005,2025-08-07T10:24:00,Cuenca,MED-CUE-03,12.34,1
EVT-005008,2025-08-05T10:03:00,Guayaquil,MED-GUA-04,11.23,1
EVT-005012,2025-12-06T07:03:00,Manta,MED-MAN-05,7.29,1
EVT-005013,2025-12-04T08:54:00,Guayaquil,MED-GUA-06,5.88,1
EVT-005015,2025-10-23T16:40:00,Ambato,MED-AMB-07,6.6,1
EVT-005016,2025-11-09T18:41:00,Guayaquil,MED-GUA-08,6.81,1
EVT-005018,2025-10-07T11:45:00,Quito,MED-QUI-09,12.17,1
EVT-005020,2025-11-13T08:49:00,Ambato,MED-AMB-10,2.63,1
EVT-005021,2025-03-03T16:12:00,Cuenca,MED-CUE-11,3.28,1
EVT-005022,2025-02-20T09:59:00,Guayaquil,MED-GUA-12,5.6,1
EVT-005023,2025-05-02T11:00:00,Guayaquil,MED-GUA-01,10.1,1
EVT-005024,2025-02-10T10:36:00,Cuenca,MED-CUE-02,10.45,1
EVT-005025,2025-01-24T13:31:00,Ambato,MED-AMB-03,4.64,1
EVT-005027,2025-03-18T12:57:00,Quito,MED-QUI-04,8.0,1
EVT-005029,2025-09-21T18:41:00,Quito,MED-QUI-05,6.51,0
EVT-005030,2025-07-08T09:16:00,Quito,MED-QUI-06,5.62,1
EVT-005033,2025-03-10T16:17:00,Quito,MED-QUI-07,6.12,1
EVT-005038,2025-05-08T16:18:00,Manta,MED-MAN-08,6.86,1
EVT-005046,2025-08-07T13:06:00,Ambato,MED-AMB-09,5.41,0
EVT-005051,2025-07-18T15:56:00,Quito,MED-QUI-10,5.89,1
EVT-005054,2025-09-07T11:20:00,Quito,MED-QUI-11,11.09,1
EVT-005064,2025-01-22T09:25:00,Ambato,MED-AMB-12,5.77,0
EVT-005072,2025-02-20T15:58:00,Cuenca,MED-CUE-01,5.81,1
EVT-005075,2025-10-08T09:32:00,Cuenca,MED-CUE-02,6.65,1
EVT-005078,2025-08-09T08:12:00,Quito,MED-QUI-03,5.42,1
EVT-005083,2025-02-18T15:50:00,Quito,MED-QUI-04,3.88,1
EVT-005085,2025-07-13T10:11:00,Manta,MED-MAN-05,14.45,1
EVT-005087,2025-12-18T09:44:00,Guayaquil,MED-GUA-06,4.71,1
EVT-005088,2025-04-02T13:35:00,Cuenca,MED-CUE-07,4.69,1
EVT-005090,2025-04-28T16:08:00,Ambato,MED-AMB-08,5.58,1
EVT-005092,2025-09-02T07:00:00,Guayaquil,MED-GUA-09,6.25,1
EVT-005097,2025-11-07T15:06:00,Manta,MED-MAN-10,9.14,1
EVT-005103,2025-09-19T11:09:00,Manta,MED-MAN-11,16.41,0
EVT-005107,2025-03-12T13:19:00,Ambato,MED-AMB-12,7.49,1
EVT-005109,2025-01-15T13:12:00,Guayaquil,MED-GUA-01,9.12,1
EVT-005110,2025-04-06T14:05:00,Cuenca,MED-CUE-02,5.85,1
EVT-005113,2025-04-29T11:18:00,Guayaquil,MED-GUA-03,11.68,1
EVT-005114,2025-10-05T15:00:00,Quito,MED-QUI-04,6.77,1
EVT-005115,2025-10-17T07:35:00,Guayaquil,MED-GUA-05,7.05,1
EVT-005116,2025-02-08T17:19:00,Quito,MED-QUI-06,8.53,1
EVT-005117,2025-03-03T11:02:00,Ambato,MED-AMB-07,7.59,1
EVT-005118,2025-01-07T10:53:00,Guayaquil,MED-GUA-08,11.4,1
EVT-005127,2025-08-15T07:38:00,Manta,MED-MAN-09,5.61,1
EVT-005132,2025-09-16T13:20:00,Manta,MED-MAN-10,8.73,1
EVT-005141,2025-11-14T11:35:00,Guayaquil,MED-GUA-11,10.38,1
EVT-005143,2025-10-05T07:23:00,Guayaquil,MED-GUA-12,4.56,1
EVT-005146,2025-04-03T18:55:00,Ambato,MED-AMB-01,7.18,1
EVT-005153,2025-10-20T11:50:00,Manta,MED-MAN-02,13.95,1
EVT-005155,2025-02-26T16:24:00,Ambato,MED-AMB-03,6.17,1
EVT-005164,2025-11-02T15:14:00,Cuenca,MED-CUE-04,5.8,1
EVT-005166,2025-11-19T11:46:00,Quito,MED-QUI-05,11.6,1
EVT-005170,2025-02-09T07:58:00,Cuenca,MED-CUE-06,6.08,1
EVT-005171,2025-07-26T08:14:00,Guayaquil,MED-GUA-07,5.95,1
EVT-005175,2025-03-13T18:48:00,Ambato,MED-AMB-08,5.59,1
EVT-005177,2025-09-24T17:43:00,Guayaquil,MED-GUA-09,5.73,0
EVT-005178,2025-08-14T10:12:00,Quito,MED-QUI-10,12.5,1
EVT-005179,2025-10-03T07:07:00,Cuenca,MED-CUE-11,6.46,1
EVT-005181,2025-09-21T07:14:00,Ambato,MED-AMB-12,4.88,1
EVT-005182,2025-01-16T18:52:00,Quito,MED-QUI-01,5.51,1
EVT-005183,2025-10-19T08:54:00,Quito,MED-QUI-02,6.83,1
EVT-005186,2025-07-01T14:33:00,Quito,MED-QUI-03,6.5,1
EVT-005188,2025-03-02T09:33:00,Quito,MED-QUI-04,5.27,1
EVT-005190,2025-06-26T16:42:00,Cuenca,MED-CUE-05,7.23,1
EVT-005191,2025-07-31T07:37:00,Cuenca,MED-CUE-06,6.54,1
EVT-005192,2025-01-19T11:18:00,Guayaquil,MED-GUA-07,10.27,1
EVT-005195,2025-04-20T17:57:00,Cuenca,MED-CUE-08,8.01,0
EVT-005198,2025-02-19T17:50:00,Cuenca,MED-CUE-09,7.55,1
EVT-005199,2025-02-14T14:56:00,Guayaquil,MED-GUA-10,8.49,1
EVT-005202,2025-05-08T13:24:00,Quito,MED-QUI-11,5.08,1
EVT-005203,2025-02-21T11:49:00,Cuenca,MED-CUE-12,10.49,1
EVT-005206,2025-01-05T16:18:00,Quito,MED-QUI-01,6.49,1
EVT-005208,2025-09-23T09:28:00,Guayaquil,MED-GUA-02,6.65,1
EVT-005213,2025-07-11T13:21:00,Quito,MED-QUI-03,6.47,1
EVT-005217,2025-01-29T09:39:00,Guayaquil,MED-GUA-04,7.43,1
EVT-005229,2025-07-17T12:51:00,Cuenca,MED-CUE-05,12.76,1
EVT-005232,2025-04-15T14:02:00,Guayaquil,MED-GUA-06,6.12,1
EVT-005233,2025-04-24T13:58:00,Guayaquil,MED-GUA-07,3.14,1
EVT-005234,2025-06-11T10:50:00,Ambato,MED-AMB-08,9.13,1
EVT-005245,2025-07-05T12:05:00,Guayaquil,MED-GUA-09,10.75,1
EVT-005246,2025-03-08T13:03:00,Ambato,MED-AMB-10,2.95,1
EVT-005248,2025-04-28T14:34:00,Guayaquil,MED-GUA-11,6.6,1
EVT-005251,2025-05-14T14:38:00,Cuenca,MED-CUE-12,6.69,1
EVT-005252,2025-08-04T13:06:00,Quito,MED-QUI-01,3.59,1
EVT-005255,2025-07-22T18:58:00,Manta,MED-MAN-02,7.94,1
EVT-005259,2025-11-07T15:20:00,Quito,MED-QUI-03,7.56,1
EVT-005269,2025-12-13T12:03:00,Quito,MED-QUI-04,11.58,1
EVT-005274,2025-07-05T10:37:00,Cuenca,MED-CUE-05,12.23,1
EVT-005275,2025-10-23T13:09:00,Cuenca,MED-CUE-06,7.49,1
EVT-005279,2025-03-11T08:44:00,Ambato,MED-AMB-07,7.99,1
EVT-005280,2025-08-11T09:58:00,Quito,MED-QUI-08,6.61,1
EVT-005287,2025-12-08T17:52:00,Ambato,MED-AMB-09,5.73,1
EVT-005289,2025-04-22T07:49:00,Guayaquil,MED-GUA-10,4.64,1
EVT-005303,2025-05-14T15:50:00,Ambato,MED-AMB-11,6.4,1
EVT-005304,2025-11-30T13:23:00,Quito,MED-QUI-12,4.6,1
EVT-005309,2025-03-23T15:41:00,Guayaquil,MED-GUA-01,5.98,1
EVT-005310,2025-09-06T18:29:00,Cuenca,MED-CUE-02,8.04,1
EVT-005314,2025-08-08T11:18:00,Ambato,MED-AMB-03,13.1,0
EVT-005317,2025-09-24T11:07:00,Cuenca,MED-CUE-04,11.06,1
EVT-005321,2025-11-01T18:20:00,Ambato,MED-AMB-05,6.9,1
EVT-005326,2025-12-09T07:52:00,Quito,MED-QUI-06,7.62,1
EVT-005334,2025-03-05T07:17:00,Quito,MED-QUI-07,4.59,1
EVT-005335,2025-05-11T18:57:00,Manta,MED-MAN-08,9.18,0
EVT-005337,2025-02-22T13:51:00,Cuenca,MED-CUE-09,4.56,1
EVT-005345,2025-07-24T09:12:00,Cuenca,MED-CUE-10,7.72,1
EVT-005349,2025-06-10T09:27:00,Quito,MED-QUI-11,8.06,1
EVT-005351,2025-09-16T08:44:00,Quito,MED-QUI-12,3.86,1
EVT-005352,2025-04-14T08:13:00,Cuenca,MED-CUE-01,6.65,1
EVT-005354,2025-09-26T12:27:00,Quito,MED-QUI-02,10.24,0
EVT-005360,2025-12-29T09:53:00,Quito,MED-QUI-03,7.06,0
EVT-005367,2025-05-18T14:06:00,Quito,MED-QUI-04,6.04,1
EVT-005374,2025-03-22T18:00:00,Quito,MED-QUI-05,5.37,0
EVT-005375,2025-06-04T07:04:00,Guayaquil,MED-GUA-06,6.42,1
EVT-005379,2025-08-16T15:09:00,Ambato,MED-AMB-07,5.56,1
EVT-005384,2025-06-24T17:35:00,Quito,MED-QUI-08,3.1,1
EVT-005385,2025-10-28T09:39:00,Manta,MED-MAN-09,6.45,0
EVT-005388,2025-01-26T11:47:00,Ambato,MED-AMB-10,10.79,1
EVT-005389,2025-10-29T17:16:00,Guayaquil,MED-GUA-11,6.43,1
EVT-005401,2025-02-01T17:10:00,Manta,MED-MAN-12,5.79,1
EVT-005403,2025-01-27T11:58:00,Quito,MED-QUI-01,11.68,0
EVT-005411,2025-02-26T17:10:00,Cuenca,MED-CUE-02,5.77,1
EVT-005412,2025-04-14T12:14:00,Guayaquil,MED-GUA-03,11.68,1
EVT-005413,2025-02-03T09:02:00,Quito,MED-QUI-04,6.01,1
EVT-005414,2025-04-22T09:06:00,Guayaquil,MED-GUA-05,5.45,0
EVT-005418,2025-09-29T17:25:00,Quito,MED-QUI-06,4.62,1
EVT-005423,2025-06-16T07:06:00,Ambato,MED-AMB-07,4.68,1
EVT-005435,2025-02-24T15:53:00,Quito,MED-QUI-08,4.37,1
EVT-005442,2025-09-01T14:41:00,Cuenca,MED-CUE-09,3.57,0
EVT-005443,2025-04-26T08:16:00,Quito,MED-QUI-10,6.65,1
EVT-005449,2025-12-30T11:39:00,Cuenca,MED-CUE-11,12.0,0
EVT-005450,2025-02-26T12:09:00,Cuenca,MED-CUE-12,13.04,1
EVT-005451,2025-09-28T08:56:00,Guayaquil,MED-GUA-01,8.14,1
EVT-005456,2025-08-14T17:04:00,Cuenca,MED-CUE-02,7.35,1
EVT-005457,2025-07-31T14:19:00,Manta,MED-MAN-03,4.39,1
EVT-005465,2025-04-27T18:07:00,Ambato,MED-AMB-04,5.1,1
EVT-005466,2025-04-30T17:36:00,Ambato,MED-AMB-05,3.67,1
EVT-005471,2025-07-26T13:16:00,Quito,MED-QUI-06,6.68,1
EVT-005476,2025-03-01T13:03:00,Ambato,MED-AMB-07,4.67,1
EVT-005478,2025-12-26T07:42:00,Ambato,MED-AMB-08,2.61,1
EVT-005479,2025-04-14T11:58:00,Manta,MED-MAN-09,15.92,1
EVT-005483,2025-11-27T09:20:00,Guayaquil,MED-GUA-10,4.5,1
EVT-005484,2025-09-05T10:59:00,Quito,MED-QUI-11,12.42,1
EVT-005487,2025-03-03T16:22:00,Quito,MED-QUI-12,7.25,1
EVT-005490,2025-01-28T15:13:00,Cuenca,MED-CUE-01,6.78,1
EVT-005491,2025-04-30T18:15:00,Quito,MED-QUI-02,5.3,1
EVT-005493,2025-03-26T07:55:00,Guayaquil,MED-GUA-03,6.18,1
EVT-005495,2025-05-08T12:07:00,Quito,MED-QUI-04,12.34,1
